"","baseMean","log2FoldChange","lfcSE","stat","pvalue","padj"
"RBMXL2",2.54780490096549,0.0196068701388915,0.059549842299434,0.0502466337541183,0.959925850100396,0.975554794149307
"LPAR5",13.7618231799432,-0.131600647071676,0.110311518681706,-0.0495277045017002,0.960498759287107,0.976063218541112
"CMAS",2728.85743194791,-0.1966988479423,0.0560426958331232,0.0493391456430651,0.960649023778856,0.976089243366467
"ITFG1",624.817611365939,0.104961001805452,0.0828280189175448,0.0493644315765453,0.96062887307739,0.976089243366467
"OLFML1",8.76604889017929,-0.0866950852449877,0.0990995388762538,-0.0491985118022745,0.960761097241934,0.976089243366467
"SLC34A2",2.53128151536607,-0.0328989659722481,0.0630204397139605,0.0492135886492894,0.96074908221289,0.976089243366467
"LACE1",203.112795595915,0.0992510962818059,0.112288173016166,0.0489596246032403,0.960951472227894,0.976162394152171
"LOC100652768",30.0393049716255,0.260113088859382,0.124218846945753,-0.049017658776901,0.960905223186284,0.976162394152171
"SNORD89",14.9242998338868,-0.0479348495718281,0.114084554103603,0.0488787595720852,0.961015916031767,0.976167734379007
"SNORD36C",51.6379093007655,0.031744410027072,0.128286262563206,0.0487572569628784,0.961112745636862,0.976205968332846
"PRKCSH",4148.87650968171,0.335050532862238,0.0605158812844261,0.0485416387395901,0.961284580620715,0.976260257892701
"SNORA28",12.6049088762045,0.0595820424833991,0.108669618747264,0.0485919481381661,0.961244486841495,0.976260257892701
"GRIN2C",17.6415285515581,0.640589616592799,0.118313648740364,0.048459405895012,0.961350115813192,0.97626669910147
"DNAJC18",1184.51197051214,-0.130543141459757,0.066049313292326,-0.0476471233163593,0.961997475677711,0.976863955569048
"GABARAPL2",1645.6412228853,-0.0633587946634023,0.0637766560328999,0.0473864919509874,0.962205194788213,0.976927415443429
"LINC00282",5.01428547874636,0.0129516885573578,0.0804932842471592,0.0473859111746187,0.96220565766074,0.976927415443429
"NRG3",166.592276263765,-0.441599014555533,0.112202506256639,0.0473457467121293,0.962237668336779,0.976927415443429
"EPSTI1",36.5440943618408,-0.420568476432791,0.127519771046657,0.0471160375926203,0.96242074538217,0.976993005083285
"IL12B",3.99852896709986,0.0709517800742218,0.0767917038434685,0.0471585073225856,0.962386897065396,0.976993005083285
"FAM48A",1143.59683861742,0.0333452915923506,0.0655770896534574,-0.0469356380409487,0.962564524332605,0.977018690369724
"MIR635",2.94225105337394,0.0579355584954697,0.0647734260316817,-0.0469457674987618,0.962556451093914,0.977018690369724
"FOXF1",150.091714815765,-0.116863026527494,0.114864989653723,-0.046580251533417,0.96284777193641,0.977246049387521
"ATP6V1E1",1532.49486954744,0.0273992204161951,0.065749457619933,-0.0461370079991538,0.963201049283993,0.977364027675705
"ATP8B5P",517.66764535978,-0.270868074101139,0.0814309469235348,-0.0462583798689523,0.963104311827965,0.977364027675705
"C22orf24",3.40596051856833,0.135051948185828,0.0669087486667099,-0.0462684269838298,0.963096303964336,0.977364027675705
"UPF2",1832.89914326187,0.164914840829692,0.0591990168202428,-0.0461567145405022,0.963185342471898,0.977364027675705
"LOH12CR1",263.437821691571,-0.124468693550331,0.0999418753498331,-0.0458752967442963,0.963409643784168,0.977515549365259
"IFFO2",765.554984292054,-0.0484466484190286,0.0732714040462927,-0.0456546498769903,0.963585510245917,0.977633847224773
"ADRA1A",2.92302019019695,0.0198916497357519,0.0679868455446537,-0.045457286249063,0.963742820316096,0.977673166162712
"KIAA0391",1027.69641553255,0.0693832876109346,0.0662249845402672,0.0455144871348326,0.963697227801566,0.977673166162712
"FEV",9.40220072023924,-0.1098976883868,0.101205870769454,-0.045027922832015,0.96408505231942,0.977960192379863
"PF4",3.04022714318719,-0.0395328409071881,0.0681174992040357,-0.0448073353828404,0.964260878177025,0.978078392606007
"NUP155",5300.11649731498,0.0268846267337903,0.05406289224945,0.0444971412869552,0.964508130644337,0.978269023966364
"CLDN11",3.8885743176835,0.0775034399394157,0.0744567304372503,0.044233345179262,0.96471840244705,0.978361963448268
"LRRC1",962.223065804406,0.0809793571680856,0.0701507630128229,-0.0442505707483534,0.964704671875771,0.978361963448268
"SPHK1",323.624629140933,-0.114248250809807,0.0985478766448232,0.0440162060250159,0.964891485847058,0.978477328829042
"LPIN2",761.437050410927,-0.22652862477613,0.072694955591639,0.0435574781094519,0.965257147058377,0.978758797093917
"METTL21CP1",2.88449784154009,-0.0551783317314639,0.0649695610754874,-0.0435191069657096,0.965287733797954,0.978758797093917
"TPI1P3",13.2305675400408,0.095642602171703,0.10970316897318,0.0427858605469942,0.965872235317291,0.979291250819948
"TRIM31",2.63120331405872,-0.0539061304631047,0.0640963196830463,-0.0417547442184004,0.966694212406281,0.980064399140447
"NSUN3",342.910124944036,-0.20968066918184,0.0928351623768047,0.0416271831530329,0.966795902996354,0.980107248639675
"HINT2",376.033025562907,0.18049049210403,0.0891364869855773,0.0413341180927525,0.967029533998007,0.980283841685871
"ENTPD3",12.6274866695347,-0.170938508360217,0.105858579857625,0.0404499738608247,0.96773438944548,0.980938066813614
"PCMT1",4442.82059913766,0.00468171706145583,0.0527082691884516,-0.040371436434588,0.967797002100408,0.980941246044864
"RNASE6",2.82800673634745,-0.0736464823628324,0.0655193635065644,-0.0400417744904141,0.968059821755551,0.981147338549395
"CDK10",515.185333476474,-0.0679632682962003,0.0913397804152978,-0.0398330082723757,0.968226260310146,0.981192963835547
"CPA4",2.47955519299523,0.112968790818356,0.0628970541993786,-0.0397614468278554,0.968283312883488,0.981192963835547
"VPS54",1267.10631116876,-0.0304700182567399,0.067747508216958,-0.0397865015990479,0.968263337874552,0.981192963835547
"EGFEM1P",48.9072778732016,0.00481457270818134,0.128393804962559,-0.0393503901065721,0.968611032205984,0.981234502484743
"NEFH",22.9695330593764,0.208235462979251,0.123229042566966,-0.0396270086709736,0.968390494540487,0.981234502484743
"NEIL3",657.686025884419,-0.102166168430497,0.0748923872224269,0.039336915595426,0.96862177499267,0.981234502484743
"RABIF",524.511486739615,0.228245825961249,0.0835772471626589,0.0394687363617927,0.968516678855366,0.981234502484743
"SNORD1B",7.75152983985681,-0.00343430632363917,0.0934748456144638,-0.0395252853714097,0.968471594453534,0.981234502484743
"CDC25C",1014.24612191175,-0.00950008307539762,0.0697761802188185,-0.0387169024025397,0.969116097344382,0.981674965821207
"TAT",4.49405142152449,0.142493964793984,0.0764362002581123,0.0385342322207354,0.96926173837799,0.981762196835239
"RNF208",130.641649805917,-0.265575547927987,0.117986168163624,0.0379266239208695,0.969746185497003,0.982124746560007
"SGPL1",1758.59999990152,0.596140328455588,0.0601040389602043,-0.0378612413499192,0.969798315799204,0.982124746560007
"TRPV3",14.6783149977656,-0.0878289955271932,0.106753056682712,0.0378697034912362,0.969791568825915,0.982124746560007
"C11orf54",552.881940086898,0.0658859223459729,0.0816514436302821,-0.0375608421516868,0.97003782931129,0.982306988323884
"RNF181",355.678323539246,0.286611162278965,0.0911594253060786,-0.0373100048396915,0.970237828339757,0.982449195899289
"SLC4A3",132.655907015015,-0.283419692175419,0.118154204680379,0.0367996724294849,0.970644735236403,0.982800885152802
"PPAPDC1A",50.9552522247313,0.257300415092461,0.12824924080517,-0.0366546207935308,0.970760391667324,0.982857651305658
"C3orf20",11.748169984915,0.155870916225514,0.108233751445386,0.036221414187096,0.971105811139659,0.983086677088534
"MRE11A",2098.6836302459,0.044186217226639,0.0654043743048631,-0.0362940245131515,0.971047914550138,0.983086677088534
"C11orf91",3.04590619661482,-0.000133390052533567,0.068314014638349,-0.0360870823745484,0.971212922391806,0.983134765175723
"LRRC36",22.7537591679272,-0.325977721122728,0.120939464460014,-0.0359280904873928,0.97133969735228,0.983142413527533
"SNORD82",2.297259277693,0.0191715729797069,0.0579027666283544,0.035967804411825,0.971308030692439,0.983142413527533
"CLIP3",150.743828730932,-0.433625513570997,0.117938561830981,-0.0357687606965601,0.971466742472641,0.983210664187609
"RPRM",279.085255041455,-0.114528418328171,0.0989178122048431,-0.0356686709088966,0.971546551641304,0.983231102424988
"DCAF11",1413.86443385889,-0.321618753483454,0.0634391998630297,-0.0353802708765316,0.971776516421477,0.983289656398911
"MAD1L1",558.32498154036,0.422253640233612,0.0794241674223819,0.0353229960226487,0.971822186596311,0.983289656398911
"SUV39H2",1420.59182622584,0.180431835364818,0.0617689538638824,-0.0352970392585143,0.971842884190787,0.983289656398911
"TMEM220",77.2978241863954,-0.0668534542396707,0.125567257083626,-0.035398125935398,0.971762279063867,0.983289656398911
"ZNF860",31.2559407510593,-0.170130613306822,0.125739723258853,0.0349317575178966,0.972134157222106,0.9835240249702
"KIF16B",687.246123753526,0.0274541492204903,0.0764941570895946,0.0348501672601204,0.972199217215681,0.983529515398285
"C12orf68",42.5037944276836,-0.368597998441007,0.127926388960828,-0.0344458303360823,0.972521637814089,0.983584074895308
"CSNK1E",9153.03251449622,0.0608573617974134,0.0606571057761059,-0.0342590194921685,0.972670603379765,0.983584074895308
"CTXN3",4.01695894648822,-0.121600068477875,0.0741304252690378,0.0342696559155749,0.972662121722132,0.983584074895308
"PCSK7",727.53862295982,0.127675970839886,0.0804336427557489,-0.0342615271131435,0.972668603761592,0.983584074895308
"RPLP0P2",47.0042494747848,0.0434019827441051,0.128314017258618,0.0345109718856238,0.972469693261437,0.983584074895308
"RPS8",14943.2662385758,0.145007099309957,0.115344334651549,-0.0345169606741101,0.972464917744744,0.983584074895308
"TMEM139",2.82256781288729,-0.0859933710736081,0.0625874433435918,0.034481126728102,0.972493492087591,0.983584074895308
"SPIN3",576.377404736315,0.283335123295802,0.0810841003485662,0.0340145073144916,0.97286558223143,0.983720927456501
"KIF26B",62.7254759554868,-0.0518921990921757,0.127869542728265,-0.0336769021003866,0.973134797976377,0.983888288853428
"MRPL13",1452.01759887926,0.033780552806951,0.0682800186035292,0.0336573285008646,0.973150406600737,0.983888288853428
"SLC1A2",26.3861936729909,-0.377530797779467,0.123504704790664,-0.0332587467721493,0.973468250852568,0.984149311101594
"GPR39",6.6393851736147,-0.0561872098135375,0.0902728097743657,-0.0331103210222093,0.97358661227823,0.984208642127174
"RYR3",2.77814858372321,-0.00767643930994236,0.0645601945096095,-0.0328956208521514,0.973757824961305,0.984321390480927
"DNAH6",125.380425977791,-0.0993183713841741,0.117064731131284,-0.0326446793360249,0.973957939843351,0.984463338961598
"PCDHAC1",25.2228599545518,0.0437374503797077,0.124424549801728,-0.0323727742818869,0.974174774080019,0.98462216870338
"POPDC2",29.3961303284178,0.246246732728806,0.125913377913168,-0.0322969392260288,0.97423525007685,0.984622953582786
"FGF13",208.004631501245,-0.430214909798899,0.106555369179125,0.0320038526711137,0.974468978485492,0.984752222703715
"USP38",1519.30197796709,0.129713762196365,0.0656710879797895,-0.0319868095324852,0.974482569984074,0.984752222703715
"UBE2W",876.905181141442,0.135061228135242,0.071014447671534,-0.0315054835492935,0.974866419077351,0.98507976043639
"S100B",3.74743990411949,-0.101145221880768,0.0738802471750526,0.0313196301899501,0.975014635458926,0.985169171269011
"RPL36AL",2452.07061610201,0.0543333959313968,0.0559020290358265,-0.0309963326317219,0.975272464404956,0.985369318514515
"SNORD97",15.6613481573733,0.060265668395185,0.110106848287221,0.0308398140673714,0.975397288475177,0.985435067615381
"NLGN2",1773.21246745629,-0.530993344790279,0.075697874592094,-0.0307538528183133,0.975465843110748,0.985443963642384
"CARNS1",2.26949189725683,0.0443360178390314,0.058218908813272,-0.0306014848645552,0.975587357955053,0.985506357245831
"GHRLOS",25.2671241039494,-0.0173076480317014,0.121987396976015,-0.0304675763362374,0.975694151705692,0.985513485481752
"GLIPR1L2",18.1997890344135,0.0573779109777008,0.118674694104105,-0.030442787298002,0.97571392132611,0.985513485481752
"GADL1",3.63988835096998,-0.105042236932012,0.0719980779575466,0.0298022594186325,0.976224756813032,0.985969070062298
"CYP4X1",152.46328556729,-0.497801162590826,0.114372604655412,0.0296391912854046,0.976354808907157,0.986039160121197
"TRIM58",179.259796220637,-0.102283712009899,0.111791326765116,-0.0295653188061303,0.976413724798362,0.986039160121197
"LOC729013",77.59207892082,0.222545703738378,0.125520713113877,0.0292131983592724,0.976694554958301,0.986262370350044
"FOLR1",13.6078455361085,-0.204900602098019,0.107648718447738,0.0289926389778903,0.976870461372717,0.986319223717186
"ZFYVE21",456.229519875891,0.122710356703919,0.0882254991919138,-0.0290005070148899,0.976864186226102,0.986319223717186
"GARS",5076.58082501332,0.175858980283821,0.055060777969533,0.028906539223541,0.976939130256386,0.98632817552146
"RBMS1",1663.52015243368,0.116954745994112,0.065997855060997,-0.0287309802111156,0.977079147925855,0.986409156316406
"KCNC1",137.064084456653,0.369377756888925,0.117045358100264,0.0285707805093818,0.977206916342795,0.986429440784802
"SENP8",179.44757722609,0.0403460314052981,0.108134609590003,0.0285558071476535,0.97721885848438,0.986429440784802
"ARHGAP36",6.70564333495958,-0.0340154256403516,0.091470745300567,0.0284510707601548,0.977302392090714,0.986453387561331
"P4HA3",12.32681978337,-0.230456337160699,0.104458805746078,-0.0271765457417092,0.978318922582433,0.987419006802036
"SNORD42A",24.3885655748779,-0.079206759229252,0.121886749389543,-0.0267406423794836,0.978666596780589,0.987709471343915
"C10orf58",1119.59886589779,-0.282953788006858,0.0684120769887951,0.0262669752138043,0.979044395779399,0.98791123544771
"CCDC104",929.015333673406,-0.321623018489678,0.0704489683135117,-0.0262647004993991,0.979046210112946,0.98791123544771
"CD6",2.78766072298217,-0.088628442316729,0.0634599194401565,-0.0263156973156489,0.979005534599984,0.98791123544771
"CA3",5.26485623489638,-0.0603372441020167,0.0845041529984737,0.0259580408056553,0.97929080574973,0.988097593247907
"MAPRE3",694.137464810621,-0.144794511182737,0.0752814266817038,-0.0255881090965408,0.97958587053243,0.988334848148979
"MXRA5",3.17601584696625,-0.0553748399538552,0.0691004223411573,-0.0252569607979838,0.979850003276991,0.988540867631968
"RPS2",13689.1410069116,0.158099321893747,0.0516657921993987,-0.0250230344206496,0.980036590548693,0.988608164398752
"SND1",3913.08786039055,0.10218883992788,0.055322753711289,-0.0250590267454568,0.980007881830781,0.988608164398752
"CRB2",11.2119571552791,0.00457161080414439,0.106056431758201,-0.0249054828113052,0.98013035394094,0.988642280444495
"ATOH8",22.5307740625074,-0.184776990034604,0.117603772993403,-0.0247787061741263,0.980231475854868,0.988678459087721
"TBC1D30",213.54754171002,-0.121191711668722,0.108495254463084,0.0247102092395946,0.980286111772358,0.988678459087721
"OPN3",180.732545070976,-0.171658195785707,0.109594954473108,0.0242334421770621,0.980666402957462,0.989001527698265
"APOPT1",525.935780622112,-0.149572444152835,0.0822400001156212,-0.0238828167751017,0.980946080601352,0.989102140206523
"PRSS16",317.753537791899,-0.473621814386075,0.0961335227466979,-0.0239748574418169,0.980872663796285,0.989102140206523
"RTKN2",1141.54312970315,-0.238467054949882,0.0821246148798322,-0.02390224453081,0.980930583918817,0.989102140206523
"AQR",1448.76425528813,0.293621254725698,0.0658214045166303,0.023680152002473,0.981107737974319,0.989204665754398
"FAM22A",12.48912539344,-0.0131897683572725,0.109423281055873,0.0235278287084759,0.981229240526544,0.989207688261724
"ZNF506",65.1975029317314,-0.167910190786874,0.127413917133406,-0.0235260108157689,0.981230690593695,0.989207688261724
"C12orf52",645.649490999572,0.0572317404797882,0.0771176989645398,-0.0232906623856196,0.981418420031847,0.989232596516022
"CHCHD6",428.093252451884,-0.105265322131023,0.0909035102996039,-0.0229551472042409,0.981686050857249,0.989232596516022
"KCNQ3",2.9038363477118,0.0131403015751235,0.0636914049511484,0.023215793966089,0.981478140239951,0.989232596516022
"KLHDC1",12.9590163562188,0.0149028519552257,0.105173427539721,0.0232679504159049,0.981436536652228,0.989232596516022
"PLK1S1",595.396440467158,-0.0162469967327275,0.0800723275050834,0.0230139449237839,0.981639149455014,0.989232596516022
"PMF1-BGLAP",9.11808929717205,0.0653892198373691,0.100255306103064,-0.0228934947462657,0.981735229477612,0.989232596516022
"SCGB2B2",2.74437369324741,-0.00982532339560533,0.064544234136699,0.0229467349091973,0.981692761130048,0.989232596516022
